frame,side weight,sensitivity,threshold,buf size,gamma,goal
197,10.0,0.5,6.0,32,0.98,0
196,10.0,0.5,6.0,32,0.99,0
201,10.0,0.5,7.0,8,0.95,0
200,10.0,0.5,7.0,8,0.96,0
200,10.0,0.5,7.0,8,0.97,0
200,10.0,0.5,7.0,8,0.98,0
200,10.0,0.5,7.0,8,0.99,0
484,10.0,0.5,7.0,12,0.95,0
484,10.0,0.5,7.0,12,0.96,0
483,10.0,0.5,7.0,12,0.97,0
482,10.0,0.5,7.0,12,0.98,0
481,10.0,0.5,7.0,12,0.99,0
479,10.0,0.5,7.0,16,0.95,0
478,10.0,0.5,7.0,16,0.96,0
476,10.0,0.5,7.0,16,0.97,0
478,10.0,0.5,7.0,16,0.98,0
478,10.0,0.5,7.0,16,0.99,0
474,10.0,0.5,7.0,20,0.95,0
475,10.0,0.5,7.0,20,0.96,0
479,10.0,0.5,7.0,20,0.97,0
475,10.0,0.5,7.0,20,0.98,0
482,10.0,0.5,7.0,20,0.99,0
472,10.0,0.5,7.0,24,0.95,0
478,10.0,0.5,7.0,24,0.96,0
476,10.0,0.5,7.0,24,0.97,0
475,10.0,0.5,7.0,24,0.98,0
486,10.0,0.5,7.0,24,0.99,0
474,10.0,0.5,7.0,28,0.95,0
477,10.0,0.5,7.0,28,0.96,0
478,10.0,0.5,7.0,28,0.97,0
222,10.0,0.5,7.0,28,0.98,0
222,10.0,0.5,7.0,28,0.99,0
477,10.0,0.5,7.0,32,0.95,0
480,10.0,0.5,7.0,32,0.96,0
199,10.0,0.5,7.0,32,0.97,0
199,10.0,0.5,7.0,32,0.98,0
198,10.0,0.5,7.0,32,0.99,0
314,6.0,1.0,5.0,8,0.95,0
313,6.0,1.0,5.0,8,0.96,0
313,6.0,1.0,5.0,8,0.97,0
313,6.0,1.0,5.0,8,0.98,0
313,6.0,1.0,5.0,8,0.99,0
314,6.0,1.0,5.0,12,0.95,0
314,6.0,1.0,5.0,12,0.96,0
314,6.0,1.0,5.0,12,0.97,0
314,6.0,1.0,5.0,12,0.98,0
314,6.0,1.0,5.0,12,0.99,0
316,6.0,1.0,5.0,16,0.95,0
316,6.0,1.0,5.0,16,0.96,0
317,6.0,1.0,5.0,16,0.97,0
317,6.0,1.0,5.0,16,0.98,0
317,6.0,1.0,5.0,16,0.99,0
319,6.0,1.0,5.0,20,0.95,0
320,6.0,1.0,5.0,20,0.96,0
320,6.0,1.0,5.0,20,0.97,0
1524,6.0,1.0,5.0,20,0.98,1
1527,6.0,1.0,5.0,20,0.99,1
863,6.0,1.0,5.0,24,0.95,0
1527,6.0,1.0,5.0,24,0.96,1
1530,6.0,1.0,5.0,24,0.97,1
726,6.0,1.0,5.0,24,0.98,0
726,6.0,1.0,5.0,24,0.99,0
1533,6.0,1.0,5.0,28,0.95,1
726,6.0,1.0,5.0,28,0.96,0
727,6.0,1.0,5.0,28,0.97,0
727,6.0,1.0,5.0,28,0.98,0
727,6.0,1.0,5.0,28,0.99,0
727,6.0,1.0,5.0,32,0.95,0
727,6.0,1.0,5.0,32,0.96,0
727,6.0,1.0,5.0,32,0.97,0
728,6.0,1.0,5.0,32,0.98,0
192,6.0,1.0,5.0,32,0.99,0
313,6.0,1.0,6.0,8,0.95,0
313,6.0,1.0,6.0,8,0.96,0
313,6.0,1.0,6.0,8,0.97,0
313,6.0,1.0,6.0,8,0.98,0
313,6.0,1.0,6.0,8,0.99,0
314,6.0,1.0,6.0,12,0.95,0
314,6.0,1.0,6.0,12,0.96,0
314,6.0,1.0,6.0,12,0.97,0
314,6.0,1.0,6.0,12,0.98,0
314,6.0,1.0,6.0,12,0.99,0
316,6.0,1.0,6.0,16,0.95,0
316,6.0,1.0,6.0,16,0.96,0
317,6.0,1.0,6.0,16,0.97,0
317,6.0,1.0,6.0,16,0.98,0
318,6.0,1.0,6.0,16,0.99,0
319,6.0,1.0,6.0,20,0.95,0
321,6.0,1.0,6.0,20,0.96,0
726,6.0,1.0,6.0,20,0.97,0
724,6.0,1.0,6.0,20,0.98,0
725,6.0,1.0,6.0,20,0.99,0
725,6.0,1.0,6.0,24,0.95,0
724,6.0,1.0,6.0,24,0.96,0
724,6.0,1.0,6.0,24,0.97,0
727,6.0,1.0,6.0,24,0.98,0
725,6.0,1.0,6.0,24,0.99,0
1535,6.0,1.0,6.0,28,0.95,1
726,6.0,1.0,6.0,28,0.96,0
726,6.0,1.0,6.0,28,0.97,0
725,6.0,1.0,6.0,28,0.98,0
727,6.0,1.0,6.0,28,0.99,0
725,6.0,1.0,6.0,32,0.95,0
725,6.0,1.0,6.0,32,0.96,0
727,6.0,1.0,6.0,32,0.97,0
729,6.0,1.0,6.0,32,0.98,0
648,6.0,1.0,6.0,32,0.99,0
313,6.0,1.0,7.0,8,0.95,0
313,6.0,1.0,7.0,8,0.96,0
313,6.0,1.0,7.0,8,0.97,0
313,6.0,1.0,7.0,8,0.98,0
313,6.0,1.0,7.0,8,0.99,0
314,6.0,1.0,7.0,12,0.95,0
314,6.0,1.0,7.0,12,0.96,0
314,6.0,1.0,7.0,12,0.97,0
314,6.0,1.0,7.0,12,0.98,0
314,6.0,1.0,7.0,12,0.99,0
316,6.0,1.0,7.0,16,0.95,0
316,6.0,1.0,7.0,16,0.96,0
317,6.0,1.0,7.0,16,0.97,0
317,6.0,1.0,7.0,16,0.98,0
318,6.0,1.0,7.0,16,0.99,0
320,6.0,1.0,7.0,20,0.95,0
861,6.0,1.0,7.0,20,0.96,0
841,6.0,1.0,7.0,20,0.97,0
1507,6.0,1.0,7.0,20,0.98,1
724,6.0,1.0,7.0,20,0.99,0
844,6.0,1.0,7.0,24,0.95,0
724,6.0,1.0,7.0,24,0.96,0
724,6.0,1.0,7.0,24,0.97,0
725,6.0,1.0,7.0,24,0.98,0
725,6.0,1.0,7.0,24,0.99,0
724,6.0,1.0,7.0,28,0.95,0
724,6.0,1.0,7.0,28,0.96,0
725,6.0,1.0,7.0,28,0.97,0
724,6.0,1.0,7.0,28,0.98,0
726,6.0,1.0,7.0,28,0.99,0
724,6.0,1.0,7.0,32,0.95,0
724,6.0,1.0,7.0,32,0.96,0
726,6.0,1.0,7.0,32,0.97,0
726,6.0,1.0,7.0,32,0.98,0
