frame,side weight,sensitivity,threshold,buf size,gamma,goal
135,6.0,1.0,7.0,32,0.98,0
137,6.0,1.0,7.0,32,0.99,0
801,7.0,1.0,5.0,8,0.95,0
802,7.0,1.0,5.0,8,0.96,0
802,7.0,1.0,5.0,8,0.97,0
802,7.0,1.0,5.0,8,0.98,0
801,7.0,1.0,5.0,8,0.99,0
801,7.0,1.0,5.0,12,0.95,0
802,7.0,1.0,5.0,12,0.96,0
802,7.0,1.0,5.0,12,0.97,0
802,7.0,1.0,5.0,12,0.98,0
802,7.0,1.0,5.0,12,0.99,0
716,7.0,1.0,5.0,16,0.95,0
803,7.0,1.0,5.0,16,0.96,0
803,7.0,1.0,5.0,16,0.97,0
657,7.0,1.0,5.0,16,0.98,0
658,7.0,1.0,5.0,16,0.99,0
660,7.0,1.0,5.0,20,0.95,0
722,7.0,1.0,5.0,20,0.96,0
665,7.0,1.0,5.0,20,0.97,0
140,7.0,1.0,5.0,20,0.98,0
140,7.0,1.0,5.0,20,0.99,0
669,7.0,1.0,5.0,24,0.95,0
139,7.0,1.0,5.0,24,0.96,0
139,7.0,1.0,5.0,24,0.97,0
138,7.0,1.0,5.0,24,0.98,0
138,7.0,1.0,5.0,24,0.99,0
141,7.0,1.0,5.0,28,0.95,0
140,7.0,1.0,5.0,28,0.96,0
138,7.0,1.0,5.0,28,0.97,0
110,7.0,1.0,5.0,28,0.98,0
110,7.0,1.0,5.0,28,0.99,0
140,7.0,1.0,5.0,32,0.95,0
138,7.0,1.0,5.0,32,0.96,0
110,7.0,1.0,5.0,32,0.97,0
110,7.0,1.0,5.0,32,0.98,0
110,7.0,1.0,5.0,32,0.99,0
802,7.0,1.0,6.0,8,0.95,0
802,7.0,1.0,6.0,8,0.96,0
802,7.0,1.0,6.0,8,0.97,0
802,7.0,1.0,6.0,8,0.98,0
802,7.0,1.0,6.0,8,0.99,0
801,7.0,1.0,6.0,12,0.95,0
801,7.0,1.0,6.0,12,0.96,0
802,7.0,1.0,6.0,12,0.97,0
802,7.0,1.0,6.0,12,0.98,0
802,7.0,1.0,6.0,12,0.99,0
804,7.0,1.0,6.0,16,0.95,0
804,7.0,1.0,6.0,16,0.96,0
804,7.0,1.0,6.0,16,0.97,0
805,7.0,1.0,6.0,16,0.98,0
720,7.0,1.0,6.0,16,0.99,0
807,7.0,1.0,6.0,20,0.95,0
807,7.0,1.0,6.0,20,0.96,0
138,7.0,1.0,6.0,20,0.97,0
137,7.0,1.0,6.0,20,0.98,0
137,7.0,1.0,6.0,20,0.99,0
808,7.0,1.0,6.0,24,0.95,0
139,7.0,1.0,6.0,24,0.96,0
137,7.0,1.0,6.0,24,0.97,0
136,7.0,1.0,6.0,24,0.98,0
136,7.0,1.0,6.0,24,0.99,0
738,7.0,1.0,6.0,28,0.95,0
813,7.0,1.0,6.0,28,0.96,0
136,7.0,1.0,6.0,28,0.97,0
137,7.0,1.0,6.0,28,0.98,0
137,7.0,1.0,6.0,28,0.99,0
814,7.0,1.0,6.0,32,0.95,0
137,7.0,1.0,6.0,32,0.96,0
139,7.0,1.0,6.0,32,0.97,0
136,7.0,1.0,6.0,32,0.98,0
135,7.0,1.0,6.0,32,0.99,0
801,7.0,1.0,7.0,8,0.95,0
802,7.0,1.0,7.0,8,0.96,0
801,7.0,1.0,7.0,8,0.97,0
801,7.0,1.0,7.0,8,0.98,0
802,7.0,1.0,7.0,8,0.99,0
803,7.0,1.0,7.0,12,0.95,0
802,7.0,1.0,7.0,12,0.96,0
803,7.0,1.0,7.0,12,0.97,0
803,7.0,1.0,7.0,12,0.98,0
803,7.0,1.0,7.0,12,0.99,0
804,7.0,1.0,7.0,16,0.95,0
804,7.0,1.0,7.0,16,0.96,0
805,7.0,1.0,7.0,16,0.97,0
805,7.0,1.0,7.0,16,0.98,0
806,7.0,1.0,7.0,16,0.99,0
807,7.0,1.0,7.0,20,0.95,0
134,7.0,1.0,7.0,20,0.96,0
134,7.0,1.0,7.0,20,0.97,0
137,7.0,1.0,7.0,20,0.98,0
139,7.0,1.0,7.0,20,0.99,0
137,7.0,1.0,7.0,24,0.95,0
135,7.0,1.0,7.0,24,0.96,0
137,7.0,1.0,7.0,24,0.97,0
137,7.0,1.0,7.0,24,0.98,0
137,7.0,1.0,7.0,24,0.99,0
135,7.0,1.0,7.0,28,0.95,0
135,7.0,1.0,7.0,28,0.96,0
136,7.0,1.0,7.0,28,0.97,0
137,7.0,1.0,7.0,28,0.98,0
137,7.0,1.0,7.0,28,0.99,0
135,7.0,1.0,7.0,32,0.95,0
749,7.0,1.0,7.0,32,0.96,0
137,7.0,1.0,7.0,32,0.97,0
137,7.0,1.0,7.0,32,0.98,0
137,7.0,1.0,7.0,32,0.99,0
802,8.0,1.0,5.0,8,0.95,0
802,8.0,1.0,5.0,8,0.96,0
802,8.0,1.0,5.0,8,0.97,0
802,8.0,1.0,5.0,8,0.98,0
802,8.0,1.0,5.0,8,0.99,0
802,8.0,1.0,5.0,12,0.95,0
802,8.0,1.0,5.0,12,0.96,0
802,8.0,1.0,5.0,12,0.97,0
802,8.0,1.0,5.0,12,0.98,0
713,8.0,1.0,5.0,12,0.99,0
803,8.0,1.0,5.0,16,0.95,0
803,8.0,1.0,5.0,16,0.96,0
656,8.0,1.0,5.0,16,0.97,0
657,8.0,1.0,5.0,16,0.98,0
659,8.0,1.0,5.0,16,0.99,0
659,8.0,1.0,5.0,20,0.95,0
723,8.0,1.0,5.0,20,0.96,0
141,8.0,1.0,5.0,20,0.97,0
140,8.0,1.0,5.0,20,0.98,0
140,8.0,1.0,5.0,20,0.99,0
669,8.0,1.0,5.0,24,0.95,0
141,8.0,1.0,5.0,24,0.96,0
139,8.0,1.0,5.0,24,0.97,0
138,8.0,1.0,5.0,24,0.98,0
138,8.0,1.0,5.0,24,0.99,0
141,8.0,1.0,5.0,28,0.95,0
140,8.0,1.0,5.0,28,0.96,0
138,8.0,1.0,5.0,28,0.97,0
110,8.0,1.0,5.0,28,0.98,0
110,8.0,1.0,5.0,28,0.99,0
141,8.0,1.0,5.0,32,0.95,0
110,8.0,1.0,5.0,32,0.96,0
110,8.0,1.0,5.0,32,0.97,0
110,8.0,1.0,5.0,32,0.98,0
110,8.0,1.0,5.0,32,0.99,0
802,8.0,1.0,6.0,8,0.95,0
802,8.0,1.0,6.0,8,0.96,0
802,8.0,1.0,6.0,8,0.97,0
802,8.0,1.0,6.0,8,0.98,0
802,8.0,1.0,6.0,8,0.99,0
802,8.0,1.0,6.0,12,0.95,0
802,8.0,1.0,6.0,12,0.96,0
802,8.0,1.0,6.0,12,0.97,0
802,8.0,1.0,6.0,12,0.98,0
803,8.0,1.0,6.0,12,0.99,0
804,8.0,1.0,6.0,16,0.95,0
804,8.0,1.0,6.0,16,0.96,0
805,8.0,1.0,6.0,16,0.97,0
805,8.0,1.0,6.0,16,0.98,0
721,8.0,1.0,6.0,16,0.99,0
807,8.0,1.0,6.0,20,0.95,0
807,8.0,1.0,6.0,20,0.96,0
138,8.0,1.0,6.0,20,0.97,0
137,8.0,1.0,6.0,20,0.98,0
137,8.0,1.0,6.0,20,0.99,0
672,8.0,1.0,6.0,24,0.95,0
136,8.0,1.0,6.0,24,0.96,0
136,8.0,1.0,6.0,24,0.97,0
136,8.0,1.0,6.0,24,0.98,0
137,8.0,1.0,6.0,24,0.99,0
737,8.0,1.0,6.0,28,0.95,0
813,8.0,1.0,6.0,28,0.96,0
136,8.0,1.0,6.0,28,0.97,0
137,8.0,1.0,6.0,28,0.98,0
137,8.0,1.0,6.0,28,0.99,0
813,8.0,1.0,6.0,32,0.95,0
137,8.0,1.0,6.0,32,0.96,0
135,8.0,1.0,6.0,32,0.97,0
136,8.0,1.0,6.0,32,0.98,0
135,8.0,1.0,6.0,32,0.99,0
801,8.0,1.0,7.0,8,0.95,0
801,8.0,1.0,7.0,8,0.96,0
801,8.0,1.0,7.0,8,0.97,0
801,8.0,1.0,7.0,8,0.98,0
802,8.0,1.0,7.0,8,0.99,0
803,8.0,1.0,7.0,12,0.95,0
803,8.0,1.0,7.0,12,0.96,0
803,8.0,1.0,7.0,12,0.97,0
803,8.0,1.0,7.0,12,0.98,0
802,8.0,1.0,7.0,12,0.99,0
804,8.0,1.0,7.0,16,0.95,0
805,8.0,1.0,7.0,16,0.96,0
805,8.0,1.0,7.0,16,0.97,0
806,8.0,1.0,7.0,16,0.98,0
806,8.0,1.0,7.0,16,0.99,0
807,8.0,1.0,7.0,20,0.95,0
134,8.0,1.0,7.0,20,0.96,0
137,8.0,1.0,7.0,20,0.97,0
137,8.0,1.0,7.0,20,0.98,0
139,8.0,1.0,7.0,20,0.99,0
137,8.0,1.0,7.0,24,0.95,0
135,8.0,1.0,7.0,24,0.96,0
137,8.0,1.0,7.0,24,0.97,0
137,8.0,1.0,7.0,24,0.98,0
137,8.0,1.0,7.0,24,0.99,0
134,8.0,1.0,7.0,28,0.95,0
135,8.0,1.0,7.0,28,0.96,0
137,8.0,1.0,7.0,28,0.97,0
137,8.0,1.0,7.0,28,0.98,0
137,8.0,1.0,7.0,28,0.99,0
814,8.0,1.0,7.0,32,0.95,0
135,8.0,1.0,7.0,32,0.96,0
135,8.0,1.0,7.0,32,0.97,0
137,8.0,1.0,7.0,32,0.98,0
136,8.0,1.0,7.0,32,0.99,0
803,9.0,1.0,5.0,8,0.95,0
802,9.0,1.0,5.0,8,0.96,0
802,9.0,1.0,5.0,8,0.97,0
802,9.0,1.0,5.0,8,0.98,0
802,9.0,1.0,5.0,8,0.99,0
802,9.0,1.0,5.0,12,0.95,0
802,9.0,1.0,5.0,12,0.96,0
802,9.0,1.0,5.0,12,0.97,0
802,9.0,1.0,5.0,12,0.98,0
802,9.0,1.0,5.0,12,0.99,0
803,9.0,1.0,5.0,16,0.95,0
654,9.0,1.0,5.0,16,0.96,0
656,9.0,1.0,5.0,16,0.97,0
657,9.0,1.0,5.0,16,0.98,0
659,9.0,1.0,5.0,16,0.99,0
721,9.0,1.0,5.0,20,0.95,0
665,9.0,1.0,5.0,20,0.96,0
141,9.0,1.0,5.0,20,0.97,0
141,9.0,1.0,5.0,20,0.98,0
140,9.0,1.0,5.0,20,0.99,0
671,9.0,1.0,5.0,24,0.95,0
142,9.0,1.0,5.0,24,0.96,0
138,9.0,1.0,5.0,24,0.97,0
138,9.0,1.0,5.0,24,0.98,0
138,9.0,1.0,5.0,24,0.99,0
141,9.0,1.0,5.0,28,0.95,0
138,9.0,1.0,5.0,28,0.96,0
110,9.0,1.0,5.0,28,0.97,0
110,9.0,1.0,5.0,28,0.98,0
110,9.0,1.0,5.0,28,0.99,0
141,9.0,1.0,5.0,32,0.95,0
110,9.0,1.0,5.0,32,0.96,0
110,9.0,1.0,5.0,32,0.97,0
110,9.0,1.0,5.0,32,0.98,0
110,9.0,1.0,5.0,32,0.99,0
802,9.0,1.0,6.0,8,0.95,0
802,9.0,1.0,6.0,8,0.96,0
802,9.0,1.0,6.0,8,0.97,0
802,9.0,1.0,6.0,8,0.98,0
802,9.0,1.0,6.0,8,0.99,0
802,9.0,1.0,6.0,12,0.95,0
802,9.0,1.0,6.0,12,0.96,0
802,9.0,1.0,6.0,12,0.97,0
803,9.0,1.0,6.0,12,0.98,0
803,9.0,1.0,6.0,12,0.99,0
804,9.0,1.0,6.0,16,0.95,0
805,9.0,1.0,6.0,16,0.96,0
806,9.0,1.0,6.0,16,0.97,0
806,9.0,1.0,6.0,16,0.98,0
806,9.0,1.0,6.0,16,0.99,0
807,9.0,1.0,6.0,20,0.95,0
808,9.0,1.0,6.0,20,0.96,0
137,9.0,1.0,6.0,20,0.97,0
137,9.0,1.0,6.0,20,0.98,0
137,9.0,1.0,6.0,20,0.99,0
673,9.0,1.0,6.0,24,0.95,0
137,9.0,1.0,6.0,24,0.96,0
137,9.0,1.0,6.0,24,0.97,0
136,9.0,1.0,6.0,24,0.98,0
137,9.0,1.0,6.0,24,0.99,0
811,9.0,1.0,6.0,28,0.95,0
136,9.0,1.0,6.0,28,0.96,0
136,9.0,1.0,6.0,28,0.97,0
138,9.0,1.0,6.0,28,0.98,0
137,9.0,1.0,6.0,28,0.99,0
814,9.0,1.0,6.0,32,0.95,0
137,9.0,1.0,6.0,32,0.96,0
136,9.0,1.0,6.0,32,0.97,0
136,9.0,1.0,6.0,32,0.98,0
135,9.0,1.0,6.0,32,0.99,0
801,9.0,1.0,7.0,8,0.95,0
801,9.0,1.0,7.0,8,0.96,0
801,9.0,1.0,7.0,8,0.97,0
803,9.0,1.0,7.0,8,0.98,0
802,9.0,1.0,7.0,8,0.99,0
802,9.0,1.0,7.0,12,0.95,0
802,9.0,1.0,7.0,12,0.96,0
803,9.0,1.0,7.0,12,0.97,0
802,9.0,1.0,7.0,12,0.98,0
802,9.0,1.0,7.0,12,0.99,0
804,9.0,1.0,7.0,16,0.95,0
806,9.0,1.0,7.0,16,0.96,0
806,9.0,1.0,7.0,16,0.97,0
805,9.0,1.0,7.0,16,0.98,0
806,9.0,1.0,7.0,16,0.99,0
808,9.0,1.0,7.0,20,0.95,0
726,9.0,1.0,7.0,20,0.96,0
137,9.0,1.0,7.0,20,0.97,0
137,9.0,1.0,7.0,20,0.98,0
139,9.0,1.0,7.0,20,0.99,0
134,9.0,1.0,7.0,24,0.95,0
135,9.0,1.0,7.0,24,0.96,0
135,9.0,1.0,7.0,24,0.97,0
137,9.0,1.0,7.0,24,0.98,0
137,9.0,1.0,7.0,24,0.99,0
137,9.0,1.0,7.0,28,0.95,0
135,9.0,1.0,7.0,28,0.96,0
137,9.0,1.0,7.0,28,0.97,0
137,9.0,1.0,7.0,28,0.98,0
137,9.0,1.0,7.0,28,0.99,0
815,9.0,1.0,7.0,32,0.95,0
135,9.0,1.0,7.0,32,0.96,0
135,9.0,1.0,7.0,32,0.97,0
137,9.0,1.0,7.0,32,0.98,0
137,9.0,1.0,7.0,32,0.99,0
802,10.0,1.0,5.0,8,0.95,0
802,10.0,1.0,5.0,8,0.96,0
802,10.0,1.0,5.0,8,0.97,0
802,10.0,1.0,5.0,8,0.98,0
802,10.0,1.0,5.0,8,0.99,0
802,10.0,1.0,5.0,12,0.95,0
802,10.0,1.0,5.0,12,0.96,0
802,10.0,1.0,5.0,12,0.97,0
802,10.0,1.0,5.0,12,0.98,0
802,10.0,1.0,5.0,12,0.99,0
654,10.0,1.0,5.0,16,0.95,0
656,10.0,1.0,5.0,16,0.96,0
657,10.0,1.0,5.0,16,0.97,0
657,10.0,1.0,5.0,16,0.98,0
661,10.0,1.0,5.0,16,0.99,0
662,10.0,1.0,5.0,20,0.95,0
665,10.0,1.0,5.0,20,0.96,0
668,10.0,1.0,5.0,20,0.97,0
141,10.0,1.0,5.0,20,0.98,0
138,10.0,1.0,5.0,20,0.99,0
672,10.0,1.0,5.0,24,0.95,0
677,10.0,1.0,5.0,24,0.96,0
138,10.0,1.0,5.0,24,0.97,0
138,10.0,1.0,5.0,24,0.98,0
138,10.0,1.0,5.0,24,0.99,0
141,10.0,1.0,5.0,28,0.95,0
138,10.0,1.0,5.0,28,0.96,0
110,10.0,1.0,5.0,28,0.97,0
110,10.0,1.0,5.0,28,0.98,0
110,10.0,1.0,5.0,28,0.99,0
140,10.0,1.0,5.0,32,0.95,0
110,10.0,1.0,5.0,32,0.96,0
110,10.0,1.0,5.0,32,0.97,0
110,10.0,1.0,5.0,32,0.98,0
110,10.0,1.0,5.0,32,0.99,0
802,10.0,1.0,6.0,8,0.95,0
802,10.0,1.0,6.0,8,0.96,0
803,10.0,1.0,6.0,8,0.97,0
803,10.0,1.0,6.0,8,0.98,0
803,10.0,1.0,6.0,8,0.99,0
802,10.0,1.0,6.0,12,0.95,0
803,10.0,1.0,6.0,12,0.96,0
803,10.0,1.0,6.0,12,0.97,0
804,10.0,1.0,6.0,12,0.98,0
803,10.0,1.0,6.0,12,0.99,0
805,10.0,1.0,6.0,16,0.95,0
806,10.0,1.0,6.0,16,0.96,0
806,10.0,1.0,6.0,16,0.97,0
806,10.0,1.0,6.0,16,0.98,0
806,10.0,1.0,6.0,16,0.99,0
807,10.0,1.0,6.0,20,0.95,0
807,10.0,1.0,6.0,20,0.96,0
137,10.0,1.0,6.0,20,0.97,0
137,10.0,1.0,6.0,20,0.98,0
137,10.0,1.0,6.0,20,0.99,0
730,10.0,1.0,6.0,24,0.95,0
137,10.0,1.0,6.0,24,0.96,0
136,10.0,1.0,6.0,24,0.97,0
136,10.0,1.0,6.0,24,0.98,0
137,10.0,1.0,6.0,24,0.99,0
812,10.0,1.0,6.0,28,0.95,0
136,10.0,1.0,6.0,28,0.96,0
136,10.0,1.0,6.0,28,0.97,0
138,10.0,1.0,6.0,28,0.98,0
137,10.0,1.0,6.0,28,0.99,0
813,10.0,1.0,6.0,32,0.95,0
137,10.0,1.0,6.0,32,0.96,0
136,10.0,1.0,6.0,32,0.97,0
135,10.0,1.0,6.0,32,0.98,0
135,10.0,1.0,6.0,32,0.99,0
802,10.0,1.0,7.0,8,0.95,0
802,10.0,1.0,7.0,8,0.96,0
803,10.0,1.0,7.0,8,0.97,0
803,10.0,1.0,7.0,8,0.98,0
802,10.0,1.0,7.0,8,0.99,0
803,10.0,1.0,7.0,12,0.95,0
803,10.0,1.0,7.0,12,0.96,0
803,10.0,1.0,7.0,12,0.97,0
803,10.0,1.0,7.0,12,0.98,0
803,10.0,1.0,7.0,12,0.99,0
804,10.0,1.0,7.0,16,0.95,0
804,10.0,1.0,7.0,16,0.96,0
805,10.0,1.0,7.0,16,0.97,0
806,10.0,1.0,7.0,16,0.98,0
134,10.0,1.0,7.0,16,0.99,0
134,10.0,1.0,7.0,20,0.95,0
808,10.0,1.0,7.0,20,0.96,0
137,10.0,1.0,7.0,20,0.97,0
137,10.0,1.0,7.0,20,0.98,0
137,10.0,1.0,7.0,20,0.99,0
134,10.0,1.0,7.0,24,0.95,0
135,10.0,1.0,7.0,24,0.96,0
136,10.0,1.0,7.0,24,0.97,0
137,10.0,1.0,7.0,24,0.98,0
137,10.0,1.0,7.0,24,0.99,0
134,10.0,1.0,7.0,28,0.95,0
134,10.0,1.0,7.0,28,0.96,0
137,10.0,1.0,7.0,28,0.97,0
137,10.0,1.0,7.0,28,0.98,0
137,10.0,1.0,7.0,28,0.99,0
815,10.0,1.0,7.0,32,0.95,0
135,10.0,1.0,7.0,32,0.96,0
135,10.0,1.0,7.0,32,0.97,0
137,10.0,1.0,7.0,32,0.98,0
137,10.0,1.0,7.0,32,0.99,0
1008,6.0,1.5,5.0,8,0.95,1
1009,6.0,1.5,5.0,8,0.96,1
1009,6.0,1.5,5.0,8,0.97,1
1009,6.0,1.5,5.0,8,0.98,1
1009,6.0,1.5,5.0,8,0.99,1
998,6.0,1.5,5.0,12,0.95,1
772,6.0,1.5,5.0,12,0.96,0
998,6.0,1.5,5.0,12,0.97,1
772,6.0,1.5,5.0,12,0.98,0
772,6.0,1.5,5.0,12,0.99,0
771,6.0,1.5,5.0,16,0.95,0
771,6.0,1.5,5.0,16,0.96,0
772,6.0,1.5,5.0,16,0.97,0
772,6.0,1.5,5.0,16,0.98,0
772,6.0,1.5,5.0,16,0.99,0
681,6.0,1.5,5.0,20,0.95,0
622,6.0,1.5,5.0,20,0.96,0
686,6.0,1.5,5.0,20,0.97,0
633,6.0,1.5,5.0,20,0.98,0
637,6.0,1.5,5.0,20,0.99,0
630,6.0,1.5,5.0,24,0.95,0
650,6.0,1.5,5.0,24,0.96,0
138,6.0,1.5,5.0,24,0.97,0
138,6.0,1.5,5.0,24,0.98,0
137,6.0,1.5,5.0,24,0.99,0
870,6.0,1.5,5.0,28,0.95,1
138,6.0,1.5,5.0,28,0.96,0
137,6.0,1.5,5.0,28,0.97,0
137,6.0,1.5,5.0,28,0.98,0
138,6.0,1.5,5.0,28,0.99,0
139,6.0,1.5,5.0,32,0.95,0
138,6.0,1.5,5.0,32,0.96,0
137,6.0,1.5,5.0,32,0.97,0
138,6.0,1.5,5.0,32,0.98,0
131,6.0,1.5,5.0,32,0.99,0
1006,6.0,1.5,6.0,8,0.95,1
1006,6.0,1.5,6.0,8,0.96,1
1006,6.0,1.5,6.0,8,0.97,1
1006,6.0,1.5,6.0,8,0.98,1
1006,6.0,1.5,6.0,8,0.99,1
1011,6.0,1.5,6.0,12,0.95,1
772,6.0,1.5,6.0,12,0.96,0
772,6.0,1.5,6.0,12,0.97,0
772,6.0,1.5,6.0,12,0.98,0
772,6.0,1.5,6.0,12,0.99,0
773,6.0,1.5,6.0,16,0.95,0
774,6.0,1.5,6.0,16,0.96,0
774,6.0,1.5,6.0,16,0.97,0
775,6.0,1.5,6.0,16,0.98,0
775,6.0,1.5,6.0,16,0.99,0
777,6.0,1.5,6.0,20,0.95,0
688,6.0,1.5,6.0,20,0.96,0
692,6.0,1.5,6.0,20,0.97,0
696,6.0,1.5,6.0,20,0.98,0
641,6.0,1.5,6.0,20,0.99,0
639,6.0,1.5,6.0,24,0.95,0
137,6.0,1.5,6.0,24,0.96,0
659,6.0,1.5,6.0,24,0.97,0
818,6.0,1.5,6.0,24,0.98,0
826,6.0,1.5,6.0,24,0.99,0
135,6.0,1.5,6.0,28,0.95,0
716,6.0,1.5,6.0,28,0.96,0
821,6.0,1.5,6.0,28,0.97,0
841,6.0,1.5,6.0,28,0.98,0
138,6.0,1.5,6.0,28,0.99,0
138,6.0,1.5,6.0,32,0.95,0
139,6.0,1.5,6.0,32,0.96,0
140,6.0,1.5,6.0,32,0.97,0
138,6.0,1.5,6.0,32,0.98,0
128,6.0,1.5,6.0,32,0.99,0
1005,6.0,1.5,7.0,8,0.95,1
1005,6.0,1.5,7.0,8,0.96,1
1006,6.0,1.5,7.0,8,0.97,1
1006,6.0,1.5,7.0,8,0.98,1
1007,6.0,1.5,7.0,8,0.99,1
1009,6.0,1.5,7.0,12,0.95,1
1009,6.0,1.5,7.0,12,0.96,1
773,6.0,1.5,7.0,12,0.97,0
773,6.0,1.5,7.0,12,0.98,0
773,6.0,1.5,7.0,12,0.99,0
774,6.0,1.5,7.0,16,0.95,0
775,6.0,1.5,7.0,16,0.96,0
775,6.0,1.5,7.0,16,0.97,0
775,6.0,1.5,7.0,16,0.98,0
774,6.0,1.5,7.0,16,0.99,0
777,6.0,1.5,7.0,20,0.95,0
777,6.0,1.5,7.0,20,0.96,0
778,6.0,1.5,7.0,20,0.97,0
780,6.0,1.5,7.0,20,0.98,0
780,6.0,1.5,7.0,20,0.99,0
780,6.0,1.5,7.0,24,0.95,0
781,6.0,1.5,7.0,24,0.96,0
703,6.0,1.5,7.0,24,0.97,0
851,6.0,1.5,7.0,24,0.98,1
851,6.0,1.5,7.0,24,0.99,1
782,6.0,1.5,7.0,28,0.95,0
787,6.0,1.5,7.0,28,0.96,0
809,6.0,1.5,7.0,28,0.97,0
870,6.0,1.5,7.0,28,0.98,1
897,6.0,1.5,7.0,28,0.99,1
135,6.0,1.5,7.0,32,0.95,0
858,6.0,1.5,7.0,32,0.96,1
836,6.0,1.5,7.0,32,0.97,0
957,6.0,1.5,7.0,32,0.98,1
124,6.0,1.5,7.0,32,0.99,0
1009,7.0,1.5,5.0,8,0.95,1
1009,7.0,1.5,5.0,8,0.96,1
1009,7.0,1.5,5.0,8,0.97,1
1010,7.0,1.5,5.0,8,0.98,1
1010,7.0,1.5,5.0,8,0.99,1
773,7.0,1.5,5.0,12,0.95,0
1000,7.0,1.5,5.0,12,0.96,1
772,7.0,1.5,5.0,12,0.97,0
772,7.0,1.5,5.0,12,0.98,0
772,7.0,1.5,5.0,12,0.99,0
772,7.0,1.5,5.0,16,0.95,0
772,7.0,1.5,5.0,16,0.96,0
772,7.0,1.5,5.0,16,0.97,0
773,7.0,1.5,5.0,16,0.98,0
616,7.0,1.5,5.0,16,0.99,0
680,7.0,1.5,5.0,20,0.95,0
685,7.0,1.5,5.0,20,0.96,0
626,7.0,1.5,5.0,20,0.97,0
637,7.0,1.5,5.0,20,0.98,0
138,7.0,1.5,5.0,20,0.99,0
638,7.0,1.5,5.0,24,0.95,0
645,7.0,1.5,5.0,24,0.96,0
137,7.0,1.5,5.0,24,0.97,0
137,7.0,1.5,5.0,24,0.98,0
137,7.0,1.5,5.0,24,0.99,0
871,7.0,1.5,5.0,28,0.95,1
137,7.0,1.5,5.0,28,0.96,0
138,7.0,1.5,5.0,28,0.97,0
137,7.0,1.5,5.0,28,0.98,0
138,7.0,1.5,5.0,28,0.99,0
137,7.0,1.5,5.0,32,0.95,0
137,7.0,1.5,5.0,32,0.96,0
138,7.0,1.5,5.0,32,0.97,0
133,7.0,1.5,5.0,32,0.98,0
130,7.0,1.5,5.0,32,0.99,0
1006,7.0,1.5,6.0,8,0.95,1
1006,7.0,1.5,6.0,8,0.96,1
1006,7.0,1.5,6.0,8,0.97,1
1008,7.0,1.5,6.0,8,0.98,1
1008,7.0,1.5,6.0,8,0.99,1
772,7.0,1.5,6.0,12,0.95,0
773,7.0,1.5,6.0,12,0.96,0
1012,7.0,1.5,6.0,12,0.97,1
773,7.0,1.5,6.0,12,0.98,0
773,7.0,1.5,6.0,12,0.99,0
774,7.0,1.5,6.0,16,0.95,0
774,7.0,1.5,6.0,16,0.96,0
775,7.0,1.5,6.0,16,0.97,0
776,7.0,1.5,6.0,16,0.98,0
683,7.0,1.5,6.0,16,0.99,0
686,7.0,1.5,6.0,20,0.95,0
688,7.0,1.5,6.0,20,0.96,0
631,7.0,1.5,6.0,20,0.97,0
634,7.0,1.5,6.0,20,0.98,0
637,7.0,1.5,6.0,20,0.99,0
641,7.0,1.5,6.0,24,0.95,0
644,7.0,1.5,6.0,24,0.96,0
652,7.0,1.5,6.0,24,0.97,0
872,7.0,1.5,6.0,24,0.98,1
829,7.0,1.5,6.0,24,0.99,0
137,7.0,1.5,6.0,28,0.95,0
138,7.0,1.5,6.0,28,0.96,0
718,7.0,1.5,6.0,28,0.97,0
139,7.0,1.5,6.0,28,0.98,0
138,7.0,1.5,6.0,28,0.99,0
137,7.0,1.5,6.0,32,0.95,0
731,7.0,1.5,6.0,32,0.96,0
139,7.0,1.5,6.0,32,0.97,0
138,7.0,1.5,6.0,32,0.98,0
126,7.0,1.5,6.0,32,0.99,0
1006,7.0,1.5,7.0,8,0.95,1
1006,7.0,1.5,7.0,8,0.96,1
1008,7.0,1.5,7.0,8,0.97,1
1007,7.0,1.5,7.0,8,0.98,1
1008,7.0,1.5,7.0,8,0.99,1
1009,7.0,1.5,7.0,12,0.95,1
1008,7.0,1.5,7.0,12,0.96,1
773,7.0,1.5,7.0,12,0.97,0
773,7.0,1.5,7.0,12,0.98,0
773,7.0,1.5,7.0,12,0.99,0
774,7.0,1.5,7.0,16,0.95,0
774,7.0,1.5,7.0,16,0.96,0
775,7.0,1.5,7.0,16,0.97,0
775,7.0,1.5,7.0,16,0.98,0
774,7.0,1.5,7.0,16,0.99,0
776,7.0,1.5,7.0,20,0.95,0
777,7.0,1.5,7.0,20,0.96,0
779,7.0,1.5,7.0,20,0.97,0
779,7.0,1.5,7.0,20,0.98,0
782,7.0,1.5,7.0,20,0.99,0
779,7.0,1.5,7.0,24,0.95,0
781,7.0,1.5,7.0,24,0.96,0
786,7.0,1.5,7.0,24,0.97,0
791,7.0,1.5,7.0,24,0.98,0
850,7.0,1.5,7.0,24,0.99,1
783,7.0,1.5,7.0,28,0.95,0
790,7.0,1.5,7.0,28,0.96,0
851,7.0,1.5,7.0,28,0.97,1
827,7.0,1.5,7.0,28,0.98,0
899,7.0,1.5,7.0,28,0.99,1
711,7.0,1.5,7.0,32,0.95,0
860,7.0,1.5,7.0,32,0.96,1
889,7.0,1.5,7.0,32,0.97,1
767,7.0,1.5,7.0,32,0.98,0
124,7.0,1.5,7.0,32,0.99,0
1009,8.0,1.5,5.0,8,0.95,1
